time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:replica95DelayMsMap,FeederManager:replica99DelayMsMap,FeederManager:replicaAvgDelayMsMap,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaMaxDelayMsMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:elapsedTxn95Ms,Replay:elapsedTxn99Ms,Replay:elapsedTxnAvgMs,Replay:elapsedTxnMaxMs,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:outputQueue95DelayMs,Replay:outputQueue99DelayMs,Replay:outputQueueAvgDelayMs,Replay:outputQueueMaxDelayMs,Replay:replayQueue95DelayMs,Replay:replayQueue99DelayMs,Replay:replayQueueAvgDelayMs,Replay:replayQueueMaxDelayMs,Replay:totalCommitProcessingNanos,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2025-07-28 14:57:40.393 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3472757,326104,336, ,18, ,45, , , , , , , , , ,18,9, , , ,13,3,11, ,70, , , , , , , , , , , , , , ,501572,8,498652,498652, , , , ,501627,35468460032,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,501627, , , , ,1753713698569,,, , , , , , , , , , , , , , , , , , , , , ,1753714658913,4063, , , ,34,3145728,566891,3,3,1,3, , , ,12,12, ,24, ,3,15, , ,1, , , , , , , , , ,5929,24, , , , , , , , ,226036704, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 14:58:40.389 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3476229,329576,336, ,18, ,44, , , , , , , , , ,18,9, , , ,13,3,10, ,70, , , , , , , , , , , , , , ,501572,8,498652,498652, , , , ,501627,35468460032,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,501627, , , , ,1753713698569,,, , , , , , , , , , , , , , , , , , , , , ,1753714718933,4099, , , ,34,3145728,570599,3,3,1,3, , , ,12,12, ,24, ,3,15, , ,1, , , , , , , , , ,3708,24, , , , , , , , ,242813920,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 14:59:40.389 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3479517,332864,336, ,18, ,44, , , , , , , , , ,18,9, , , ,13,3,10, ,70, , , , , , , , , , , , , , ,501572,8,498652,498652, , , , ,501627,35468460032,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,501627, , , , ,1753713698569,,, , , , , , , , , , , , , , , , , , , , , ,1753714778941,4135, , , ,34,3145728,574522,8,8,3,8, , , ,12,12, ,24, ,3,15, , ,1, , , , , , , , , ,3923,24, , , , , , , , ,276368352, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:00:40.398 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3482589,335936,336, ,18, ,44, , , , , , , , , ,18,9, , , ,13,3,10, ,70, , , , , , , , , , , , , , ,501572,8,498652,498652, , , , ,501627,35468460032,47,47,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,501627, , , , ,1753713698569,,, , , , , , , , , , , , , , , , , , , , , ,1753714838964,4171, , , ,34,3145728,578230,8,8,3,8, , , ,12,12, ,24, ,3,15, , ,1, , , , , , , , , ,3708,24, , , , , , , , ,309922784, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:02:04.343 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3186749,40896, , ,9,3,558,9,0.02,1, , , , , , ,9,7, ,241,3,6,6,8, ,325,31, , , , , , , , , , , , , ,582678,9,580133,580133,1,2,5,12,582734,35494498304,-1,-1,-1,-1, , , , , ,23,1741, , , , , , , , , , , , , , , , , , , , , , , , , ,582734, , , , ,1753714923444,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,582678,2,2,1,2, , ,51,2,2,4,2, ,3,3, ,51, ,2048,1, , , ,1, ,1919169,181,3074,2, , , , , , ,3,83,147424408, , , , , , , ,305, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:03:04.355 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3254445,108256,336, ,11, ,321,1,0.00, , , , , , , ,11,9, , , ,6,3,11, ,380,240, , , , , , , , , , , , , ,582678,9,580133,580133, , , , ,582734,35494498304,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,582734, , , , ,1753714923444,,, , , , , , , , , , , , , , , , , , , , , ,1753714981591,4218, , , ,30,3145728,586904,5,5,1,5, , ,244,15,15,3,21, ,3,18, ,244,1, , , , , , , ,69049,247,4207,21, , , , , , ,3,71,385316880,1, , , , , , ,268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,241, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-07-28 15:04:04.361 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3257981,111328,336, ,11, ,295, , , , , , , , , ,11,9, , , ,6,3,11, ,335, , , , , , , , , , , , , , ,582678,9,580133,580133, , , , ,582734,35494498304,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,582734, , , , ,1753714923444,,, , , , , , , , , , , , , , , , , , , , , ,1753715041608,4250, , , ,29,3145728,590701,8,8,1,8, , ,2,13,13, ,19, ,3,16, ,2,1, , , , , , , ,4096,2,3797,20, , , , , , , , ,477591568,1, , , , , , ,268, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,239, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:05:04.364 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3261053,114400,336, ,11, ,44, , , , , , , , , ,11,9, , , ,6,3,11, ,70, , , , , , , , , , , , , , ,582678,9,580133,580133, , , , ,582734,35494498304,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,582734, , , , ,1753714923444,,, , , , , , , , , , , , , , , , , , , , , ,1753715101624,4280, , , ,29,3145728,594187,8,8,2,8, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,490174480, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:07:38.987 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3180397,34544, , ,7,2,169,7,0.04,2, , , , , ,1,7,7, ,48,1,5,4,8, ,133,33, , , , , , , , , , , , , ,597625,10,595249,595249,1,4,3,10,597681,35166928896,-1,-1,-1,-1, , , , , ,23,1815, , , , , , , , , , , , , , , , , , , , , , , , , ,597681, , , , ,1753715258169,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,597625,2,2,1,2, , ,49,2,2,4,2, ,3,3, ,49, ,2048,1, , , , , ,1384824,114,2668,2, , , , , , ,3,98,142883456, , , , , , , ,109, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:08:39.000 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3203829,57640,336, ,9, ,129,1,0.01, , , , , , , ,9,9, , ,1,4,3,11, ,187,47, , , , , , , , , , , , , ,597625,10,595249,595249, , , , ,597681,35166928896,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,597681, , , , ,1753715258169,,, , , , , , , , , , , , , , , , , , , , , ,1753715316208,4323, , , ,31,3145728,602260,5,5,1,5, , ,52,15,15,3,21, ,3,18, ,52,1, , , , , , , ,25225,55,4616,21, , , , , , ,3,61,416230240,2, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,48, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-07-28 15:09:39.003 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3207365,60712,336, ,9, ,103, , , , , , , , , ,9,9, , , ,4,3,11, ,142, , , , , , , , , , , , , , ,597625,10,595249,595249, , , , ,597681,35166928896,48,48,48,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,597681, , , , ,1753715258169,,, , , , , , , , , , , , , , , , , , , , , ,1753715376224,4355, , , ,28,3145728,606057,4,4,1,4, , ,9,13,13, ,19, ,3,16, ,9,1, , , , , ,6, ,30824,15,3797,20, , , , , , , , ,504310624,1, , , , , , ,75, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,46, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:36:40.188 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3181637,35784, , ,7,4,151,7,0.05,2, , , , , , ,7,7, ,38,4,4,4,8, ,127,35, , , , , , , , , , , , , ,610060,11,607688,607688,1,2,5,12,610116,29009702912,-1,-1,-1,-1, , , , , ,24,1879, , , , , , , , , , , , , , , , , , , , , , , , , ,610116, , , , ,1753716999199,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,610060,2,2,1,2, , ,54,2,2,4,2, ,3,3, ,54, ,2048,1, , , , , ,1448503,121,2652,2, , , , , , ,3,91,142121088,9, , , , , , ,99, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:37:40.203 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3200821,54632,336, ,9, ,119,1,0.01, , , , , , , ,9,9, , , ,4,3,11, ,177,37, , , , , , , , , , , , , ,610060,11,607688,607688, , , , ,610116,29009666048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,610116, , , , ,1753716999199,,, , , , , , , , , , , , , , , , , , , , , ,1753717057438,4403, , , ,31,3145728,614480,5,5,1,5, , ,41,15,15,3,21, ,3,18, ,41,1, , , , , , , ,21267,44,4401,21, , , , , , ,1,81,364038240,6, , , , , , ,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,38, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-07-28 15:38:40.027 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3204357,57704,336, ,9, ,93, , , , , , , , , ,9,9, , , ,4,3,11, ,133, , , , , , , , , , , , , , ,610060,11,607688,607688, , , , ,610116,29009666048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,610116, , , , ,1753716999199,,, , , , , , , , , , , , , , , , , , , , , ,1753717118287,4441, , , ,37,3145728,618501,13,13,2,13, , ,4,13,13, ,25, ,3,15, ,4,1, , , , , ,1, ,10257,5,4021,27, , , , , , , , ,452118624,3, , , , , , ,65, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,36, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 15:39:40.052 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3207429,60776,336, ,9, ,44, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,610060,11,607688,607688, , , , ,610116,29009666048,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,610116, , , , ,1753716999199,,, , , , , , , , , , , , , , , , , , , , , ,1753717178370,4477, , , ,37,3145728,622209,3,3,1,3, , , ,12,12, ,24, ,3,15, , ,1, , , , , , , , , ,3708,24, , , , , , , , ,502450272,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:01:22.049 UTC, , , , , , , , , , , , , , , , , , , , , , , , , , ,125,3182197,36344, , ,7,2,186,7,0.04,2, , , , , , ,7,7, ,55,2,4,4,8, ,148,37, , , , , , , , , , , , , ,628153,12,625584,625584,1,4,3,10,628209,25429594112,-1,-1,-1,-1, , , , , ,24,1960, , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3145728,628153,1,1,1,1, , ,54,2,2,4,2, ,3,3, ,54, ,2048,1, , , , , ,1510141,129,2873,2, , , , , , ,3,72,143554528, , , , , , , ,116, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:02:22.061 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,125,3206021,59832,336, ,9, ,135,1,0.01, , , , , , , ,9,9, , , ,4,3,11, ,194,54, , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718539306,4543, , , ,31,3145728,632788,8,8,1,8, , ,58,15,15,3,21, ,3,18, ,58,1, , , , , , , ,25060,61,4616,21, , , , , , ,3,49,457879280,1, , , , , , ,82, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,55, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , 
2025-07-28 16:03:22.066 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3209557,62904,336, ,9, ,109, , , , , , , , , ,9,9, , , ,4,3,11, ,149, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718599326,4575, , , ,28,3145728,636587,3,3,1,3, , ,2,13,13, ,19, ,3,16, ,2,1, , , , , , , ,4096,2,3799,20, , , , , , ,1,61,319166328, , , , , , , ,82, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,53, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:04:22.071 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3212629,65976,336, ,9, ,44, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718659341,4605, , , ,28,3145728,640073,3,3,1,3, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,340137848, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:05:22.077 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3215701,69048,336, ,9, ,44, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718719364,4635, , , ,28,3145728,643559,6,6,1,6, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,382080888,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:06:22.080 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3225493,78840,336, ,9, ,46, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718779380,4669, , , ,32,3145728,653794,8,8,1,8, , , ,14,14, ,20, ,3,17, , ,1, , , , , , , , , ,10235,20, , , , , , , , ,419829624, , , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:07:22.086 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3237053,90400,336, ,9, ,45, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718839403,4701, , , ,28,3145728,665782,8,8,2,8, , , ,13,13, ,19, ,3,16, , ,1, , , , , , , , , ,11988,19, , , , , , , , ,461772664, , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:08:22.089 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3240125,93472,336, ,9, ,44, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718899425,4731, , , ,28,3145728,669268,14,14,3,14, , , ,12,12, ,18, ,3,15, , ,1, , , , , , , , , ,3486,18, , , , , , , , ,482744184, , , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-07-28 16:09:22.091 UTC, , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , ,589,3243197,96544,336, ,9, ,45, , , , , , , , , ,9,9, , , ,4,3,11, ,70, , , , , , , , , , , , , , ,628153,12,625584,625584, , , , ,628209,25429594112,6,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,628209, , , , ,1753718481175,,, , , , , , , , , , , , , , , , , , , , , ,1753718959439,4763, , , ,28,3145728,673090,9,9,3,9, , , ,13,13, ,19, ,3,16, , ,1, , , , , , , , , ,3822,19, , , , , , , , ,524687224, , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , ,6, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
